,Global_active_power,hour
2009-12-22,24.234,0
2009-12-22,17.554,1
2009-12-22,18.368,2
2009-12-22,16.454,3
2009-12-22,15.466,4
2009-12-22,17.634,5
2009-12-22,70.68599999999999,6
2009-12-22,121.67399999999999,7
2009-12-22,92.67,8
2009-12-22,116.418,9
2009-12-22,82.536,10
2009-12-22,101.1,11
2009-12-22,86.778,12
2009-12-22,91.228,13
2009-12-22,69.942,14
2009-12-22,29.582,15
2009-12-22,52.266,16
2009-12-22,81.596,17
2009-12-22,154.734,18
2009-12-22,162.604,19
2009-12-22,134.528,20
2009-12-22,147.894,21
2009-12-22,95.642,22
2009-12-22,86.434,23
2009-12-23,81.358,0
2009-12-23,82.23,1
2009-12-23,84.846,2
2009-12-23,85.024,3
2009-12-23,83.742,4
2009-12-23,83.68,5
2009-12-23,32.272,6
2009-12-23,101.67999999999999,7
2009-12-23,123.72,8
2009-12-23,83.664,9
2009-12-23,53.938,10
2009-12-23,14.958,11
2009-12-23,16.868,12
2009-12-23,17.712,13
2009-12-23,17.058,14
2009-12-23,15.315999999999999,15
2009-12-23,20.738,16
2009-12-23,56.418,17
2009-12-23,107.0,18
2009-12-23,119.192,19
2009-12-23,58.794,20
2009-12-23,73.25999999999999,21
2009-12-23,23.548000000000002,22
2009-12-23,18.184,23
2009-12-24,15.216000000000001,0
2009-12-24,15.654,1
2009-12-24,17.764,2
2009-12-24,16.518,3
2009-12-24,14.709999999999999,4
2009-12-24,51.166,5
2009-12-24,28.099999999999998,6
2009-12-24,44.206,7
2009-12-24,61.086,8
2009-12-24,63.192,9
2009-12-24,33.158,10
2009-12-24,96.688,11
2009-12-24,101.526,12
2009-12-24,89.56,13
2009-12-24,90.096,14
2009-12-24,210.52,15
2009-12-24,271.996,16
2009-12-24,280.258,17
2009-12-24,273.776,18
2009-12-24,280.514,19
2009-12-24,263.636,20
2009-12-24,178.304,21
2009-12-24,177.458,22
2009-12-24,230.792,23
2009-12-25,99.642,0
2009-12-25,84.342,1
2009-12-25,65.958,2
2009-12-25,18.548,3
2009-12-25,18.02,4
2009-12-25,21.05,5
2009-12-25,17.582,6
2009-12-25,25.916,7
2009-12-25,61.15,8
2009-12-25,121.946,9
2009-12-25,167.106,10
2009-12-25,52.656,11
2009-12-25,80.864,12
2009-12-25,59.524,13
2009-12-25,96.976,14
2009-12-25,219.72,15
2009-12-25,95.69,16
2009-12-25,193.752,17
2009-12-25,157.778,18
2009-12-25,102.974,19
2009-12-25,89.628,20
2009-12-25,89.632,21
2009-12-25,99.922,22
2009-12-25,87.27199999999999,23
2009-12-26,87.898,0
2009-12-26,84.456,1
2009-12-26,82.794,2
2009-12-26,84.66,3
2009-12-26,17.822,4
2009-12-26,18.716,5
2009-12-26,17.588,6
2009-12-26,20.982,7
2009-12-26,31.5,8
2009-12-26,126.586,9
2009-12-26,171.316,10
2009-12-26,165.668,11
2009-12-26,149.136,12
2009-12-26,111.668,13
2009-12-26,102.64,14
2009-12-26,28.22,15
2009-12-26,50.222,16
2009-12-26,129.61,17
2009-12-26,121.474,18
2009-12-26,146.804,19
2009-12-26,117.214,20
2009-12-26,116.612,21
2009-12-26,104.096,22
2009-12-26,95.93599999999999,23
2009-12-27,89.958,0
2009-12-27,31.088,1
2009-12-27,19.498,2
2009-12-27,18.066,3
2009-12-27,27.96,4
2009-12-27,17.106,5
2009-12-27,18.468,6
2009-12-27,19.852,7
2009-12-27,54.358,8
2009-12-27,63.122,9
2009-12-27,73.324,10
2009-12-27,86.16,11
2009-12-27,87.162,12
2009-12-27,143.044,13
2009-12-27,112.036,14
2009-12-27,123.986,15
2009-12-27,123.556,16
2009-12-27,156.208,17
2009-12-27,173.084,18
2009-12-27,178.368,19
2009-12-27,213.796,20
2009-12-27,166.822,21
2009-12-27,126.352,22
2009-12-27,72.078,23
2009-12-28,26.678,0
2009-12-28,19.812,1
2009-12-28,36.438,2
2009-12-28,39.482,3
2009-12-28,20.476,4
2009-12-28,19.368000000000002,5
2009-12-28,20.586000000000002,6
2009-12-28,24.108,7
2009-12-28,92.944,8
2009-12-28,150.958,9
2009-12-28,131.838,10
2009-12-28,86.99,11
2009-12-28,86.39399999999999,12
2009-12-28,89.988,13
2009-12-28,87.86,14
2009-12-28,103.05799999999999,15
2009-12-28,134.852,16
2009-12-28,77.58,17
2009-12-28,189.084,18
2009-12-28,189.436,19
2009-12-28,156.492,20
2009-12-28,152.704,21
2009-12-28,117.03,22
2009-12-28,39.942,23
2009-12-29,20.06,0
2009-12-29,20.37,1
2009-12-29,20.184,2
2009-12-29,21.59,3
2009-12-29,21.816000000000003,4
2009-12-29,32.176,5
2009-12-29,43.525999999999996,6
2009-12-29,54.59,7
2009-12-29,88.098,8
2009-12-29,185.344,9
2009-12-29,129.47,10
2009-12-29,124.836,11
2009-12-29,119.328,12
2009-12-29,104.336,13
2009-12-29,194.622,14
2009-12-29,168.81199999999998,15
2009-12-29,94.112,16
2009-12-29,107.402,17
2009-12-29,150.35,18
2009-12-29,96.824,19
2009-12-29,42.9,20
2009-12-29,57.154,21
2009-12-29,80.848,22
2009-12-29,69.22,23
2009-12-30,21.822,0
2009-12-30,21.21,1
2009-12-30,18.304,2
2009-12-30,21.988,3
2009-12-30,19.538,4
2009-12-30,20.812,5
2009-12-30,55.292,6
2009-12-30,25.928,7
2009-12-30,94.518,8
2009-12-30,157.942,9
2009-12-30,157.23,10
2009-12-30,202.04,11
2009-12-30,189.06,12
2009-12-30,168.124,13
2009-12-30,118.5,14
2009-12-30,91.688,15
2009-12-30,135.528,16
2009-12-30,103.408,17
2009-12-30,94.362,18
2009-12-30,227.31,19
2009-12-30,250.428,20
2009-12-30,177.91,21
2009-12-30,54.616,22
2009-12-30,23.552,23
2009-12-31,20.262,0
2009-12-31,22.322,1
2009-12-31,21.846,2
2009-12-31,21.836,3
2009-12-31,19.168,4
2009-12-31,57.488,5
2009-12-31,25.637999999999998,6
2009-12-31,74.822,7
2009-12-31,97.838,8
2009-12-31,112.652,9
2009-12-31,124.02199999999999,10
2009-12-31,96.762,11
2009-12-31,93.498,12
2009-12-31,123.13,13
2009-12-31,87.414,14
2009-12-31,91.086,15
2009-12-31,84.962,16
2009-12-31,108.738,17
2009-12-31,178.072,18
2009-12-31,183.772,19
2009-12-31,170.55,20
2009-12-31,172.522,21
2009-12-31,122.062,22
2009-12-31,101.43,23
2010-01-01,65.152,0
2010-01-01,39.074,1
2010-01-01,38.076,2
2010-01-01,39.18,3
2010-01-01,38.764,4
2010-01-01,37.704,5
2010-01-01,36.664,6
2010-01-01,36.752,7
2010-01-01,39.606,8
2010-01-01,36.364000000000004,9
2010-01-01,88.312,10
2010-01-01,50.072,11
2010-01-01,36.38,12
2010-01-01,75.136,13
2010-01-01,117.392,14
2010-01-01,45.146,15
2010-01-01,168.056,16
2010-01-01,69.732,17
2010-01-01,29.584,18
2010-01-01,24.424,19
2010-01-01,25.966,20
2010-01-01,27.28,21
2010-01-01,24.137999999999998,22
2010-01-01,35.298,23
2010-01-02,18.83,0
2010-01-02,18.808,1
2010-01-02,35.738,2
2010-01-02,43.086,3
2010-01-02,18.201999999999998,4
2010-01-02,17.0,5
2010-01-02,87.83,6
2010-01-02,123.216,7
2010-01-02,86.676,8
2010-01-02,84.042,9
2010-01-02,81.626,10
2010-01-02,84.024,11
2010-01-02,83.418,12
2010-01-02,57.936,13
2010-01-02,20.12,14
2010-01-02,21.362000000000002,15
2010-01-02,17.426,16
2010-01-02,26.244,17
2010-01-02,52.954,18
2010-01-02,166.78,19
2010-01-02,174.832,20
2010-01-02,91.56,21
2010-01-02,154.864,22
2010-01-02,127.204,23
2010-01-03,21.446,0
2010-01-03,63.763999999999996,1
2010-01-03,31.99,2
2010-01-03,17.566,3
2010-01-03,20.212,4
2010-01-03,21.992,5
2010-01-03,19.558,6
2010-01-03,17.38,7
2010-01-03,24.976,8
2010-01-03,23.232,9
2010-01-03,23.956,10
2010-01-03,143.798,11
2010-01-03,127.366,12
2010-01-03,89.254,13
2010-01-03,86.638,14
2010-01-03,61.79,15
2010-01-03,57.57,16
2010-01-03,55.486,17
2010-01-03,52.558,18
2010-01-03,50.9,19
2010-01-03,94.77,20
2010-01-03,58.269999999999996,21
2010-01-03,74.098,22
2010-01-03,60.158,23
2010-01-04,22.08,0
2010-01-04,22.462,1
2010-01-04,18.52,2
2010-01-04,18.918,3
2010-01-04,24.724,4
2010-01-04,57.36,5
2010-01-04,42.69,6
2010-01-04,113.858,7
2010-01-04,104.366,8
2010-01-04,84.64,9
2010-01-04,85.67,10
2010-01-04,83.534,11
2010-01-04,84.708,12
2010-01-04,81.734,13
2010-01-04,67.218,14
2010-01-04,22.128,15
2010-01-04,26.24,16
2010-01-04,20.45,17
2010-01-04,41.682,18
2010-01-04,119.472,19
2010-01-04,170.924,20
2010-01-04,149.29,21
2010-01-04,139.876,22
2010-01-04,84.896,23
2010-01-05,20.976,0
2010-01-05,28.428,1
2010-01-05,46.518,2
2010-01-05,23.336,3
2010-01-05,21.05,4
2010-01-05,20.178,5
2010-01-05,22.39,6
2010-01-05,24.944,7
2010-01-05,18.68,8
2010-01-05,20.502,9
2010-01-05,72.528,10
2010-01-05,156.636,11
2010-01-05,94.688,12
2010-01-05,30.516000000000002,13
2010-01-05,153.006,14
2010-01-05,70.154,15
2010-01-05,30.266000000000002,16
2010-01-05,24.906,17
2010-01-05,20.226,18
2010-01-05,31.442,19
2010-01-05,53.174,20
2010-01-05,94.162,21
2010-01-05,155.474,22
2010-01-05,85.978,23
2010-01-06,18.02,0
2010-01-06,18.802,1
2010-01-06,15.129999999999999,2
2010-01-06,18.628,3
2010-01-06,13.896,4
2010-01-06,18.002,5
2010-01-06,36.862,6
2010-01-06,96.302,7
2010-01-06,115.98400000000001,8
2010-01-06,119.836,9
2010-01-06,81.164,10
2010-01-06,80.65,11
2010-01-06,100.612,12
2010-01-06,96.124,13
2010-01-06,86.72200000000001,14
2010-01-06,88.708,15
2010-01-06,54.559999999999995,16
2010-01-06,20.496000000000002,17
2010-01-06,21.14,18
2010-01-06,23.13,19
2010-01-06,35.37,20
2010-01-06,31.31,21
2010-01-06,39.018,22
2010-01-06,38.498,23
2010-01-07,199.742,0
2010-01-07,52.02,1
2010-01-07,22.776,2
2010-01-07,22.748,3
2010-01-07,25.204,4
2010-01-07,25.152,5
2010-01-07,24.688,6
2010-01-07,22.504,7
2010-01-07,25.784,8
2010-01-07,28.484,9
2010-01-07,88.544,10
2010-01-07,90.02,11
2010-01-07,91.316,12
2010-01-07,66.21,13
2010-01-07,65.212,14
2010-01-07,69.034,15
2010-01-07,75.336,16
2010-01-07,58.546,17
2010-01-07,81.754,18
2010-01-07,28.338,19
2010-01-07,28.942,20
2010-01-07,43.208,21
2010-01-07,62.596000000000004,22
2010-01-07,50.844,23
2010-01-08,19.024,0
2010-01-08,17.57,1
2010-01-08,20.104,2
2010-01-08,15.85,3
2010-01-08,38.564,4
2010-01-08,56.376,5
2010-01-08,18.95,6
2010-01-08,15.948,7
2010-01-08,18.198,8
2010-01-08,18.578,9
2010-01-08,17.44,10
2010-01-08,20.356,11
2010-01-08,15.864,12
2010-01-08,19.862000000000002,13
2010-01-08,17.490000000000002,14
2010-01-08,18.82,15
2010-01-08,39.414,16
2010-01-08,55.106,17
2010-01-08,18.194,18
2010-01-08,18.73,19
2010-01-08,19.702,20
2010-01-08,18.328,21
2010-01-08,18.462,22
2010-01-08,18.734,23
2010-01-09,0.0,0
2010-01-09,0.0,1
2010-01-09,0.0,2
2010-01-09,0.0,3
2010-01-09,0.0,4
2010-01-09,0.0,5
2010-01-09,0.0,6
2010-01-09,0.0,7
2010-01-09,0.0,8
2010-01-09,0.0,9
2010-01-09,0.0,10
2010-01-09,0.0,11
2010-01-09,0.0,12
2010-01-09,0.0,13
2010-01-09,0.0,14
2010-01-09,0.0,15
2010-01-09,0.0,16
2010-01-09,0.0,17
2010-01-09,0.0,18
2010-01-09,0.0,19
2010-01-09,0.0,20
2010-01-09,0.0,21
2010-01-09,0.0,22
2010-01-09,0.0,23
2010-01-10,0.0,0
2010-01-10,0.0,1
2010-01-10,0.0,2
2010-01-10,0.0,3
2010-01-10,0.0,4
2010-01-10,0.0,5
2010-01-10,0.0,6
2010-01-10,0.0,7
2010-01-10,0.0,8
2010-01-10,0.0,9
2010-01-10,0.0,10
2010-01-10,0.0,11
2010-01-10,0.0,12
2010-01-10,0.0,13
2010-01-10,0.0,14
2010-01-10,0.0,15
2010-01-10,0.0,16
2010-01-10,0.0,17
2010-01-10,0.0,18
2010-01-10,0.0,19
2010-01-10,0.0,20
2010-01-10,0.0,21
2010-01-10,0.0,22
2010-01-10,0.0,23
2010-01-11,0.0,0
2010-01-11,0.0,1
2010-01-11,0.0,2
2010-01-11,0.0,3
2010-01-11,0.0,4
2010-01-11,0.0,5
2010-01-11,0.0,6
2010-01-11,0.0,7
2010-01-11,0.0,8
2010-01-11,0.0,9
2010-01-11,0.0,10
2010-01-11,0.0,11
2010-01-11,0.0,12
2010-01-11,0.0,13
2010-01-11,0.0,14
2010-01-11,0.0,15
2010-01-11,0.0,16
2010-01-11,0.0,17
2010-01-11,0.0,18
2010-01-11,0.0,19
2010-01-11,0.0,20
2010-01-11,0.0,21
2010-01-11,0.0,22
2010-01-11,0.0,23
2010-01-12,0.0,0
2010-01-12,0.0,1
2010-01-12,0.0,2
2010-01-12,0.0,3
2010-01-12,0.0,4
2010-01-12,0.0,5
2010-01-12,0.0,6
2010-01-12,0.0,7
2010-01-12,0.0,8
2010-01-12,0.0,9
2010-01-12,0.0,10
2010-01-12,0.0,11
2010-01-12,0.0,12
2010-01-12,0.0,13
2010-01-12,0.0,14
2010-01-12,0.0,15
2010-01-12,0.0,16
2010-01-12,0.0,17
2010-01-12,0.0,18
2010-01-12,0.0,19
2010-01-12,0.0,20
2010-01-12,0.0,21
2010-01-12,0.0,22
2010-01-12,0.0,23
2010-01-13,111.12,0
2010-01-13,111.12,1
2010-01-13,111.12,2
2010-01-13,111.12,3
2010-01-13,111.12,4
2010-01-13,111.12,5
2010-01-13,111.12,6
2010-01-13,111.12,7
2010-01-13,111.12,8
2010-01-13,111.12,9
2010-01-13,111.12,10
2010-01-13,111.12,11
2010-01-13,111.12,12
2010-01-13,111.12,13
2010-01-13,111.12,14
2010-01-13,111.12,15
2010-01-13,111.12,16
2010-01-13,111.12,17
2010-01-13,111.12,18
2010-01-13,111.12,19
2010-01-13,111.12,20
2010-01-13,111.12,21
2010-01-13,111.12,22
2010-01-13,111.12,23
2010-01-14,111.12,0
2010-01-14,111.12,1
2010-01-14,111.12,2
2010-01-14,111.12,3
2010-01-14,111.12,4
2010-01-14,111.12,5
2010-01-14,111.12,6
2010-01-14,111.12,7
2010-01-14,111.12,8
2010-01-14,111.12,9
2010-01-14,111.12,10
2010-01-14,111.12,11
2010-01-14,111.12,12
2010-01-14,111.12,13
2010-01-14,111.12,14
2010-01-14,111.12,15
2010-01-14,111.12,16
2010-01-14,111.12,17
2010-01-14,111.12,18
2010-01-14,182.182,19
2010-01-14,146.744,20
2010-01-14,117.538,21
2010-01-14,103.82000000000001,22
2010-01-14,71.908,23
2010-01-15,17.93,0
2010-01-15,17.862,1
2010-01-15,18.666,2
2010-01-15,18.868,3
2010-01-15,17.176,4
2010-01-15,18.364,5
2010-01-15,50.334,6
2010-01-15,117.178,7
2010-01-15,124.318,8
2010-01-15,124.9,9
2010-01-15,88.548,10
2010-01-15,90.694,11
2010-01-15,95.734,12
2010-01-15,92.83,13
2010-01-15,95.786,14
2010-01-15,35.482,15
2010-01-15,88.056,16
2010-01-15,111.448,17
2010-01-15,93.526,18
2010-01-15,162.30599999999998,19
2010-01-15,320.208,20
2010-01-15,271.726,21
2010-01-15,67.80799999999999,22
2010-01-15,57.012,23
2010-01-16,21.916,0
2010-01-16,18.374,1
2010-01-16,19.098,2
2010-01-16,20.824,3
2010-01-16,18.658,4
2010-01-16,51.428,5
2010-01-16,36.072,6
2010-01-16,151.714,7
2010-01-16,122.726,8
2010-01-16,110.34,9
2010-01-16,119.352,10
2010-01-16,193.59799999999998,11
2010-01-16,220.04,12
2010-01-16,158.546,13
2010-01-16,98.324,14
2010-01-16,109.09,15
2010-01-16,44.386,16
2010-01-16,35.058,17
2010-01-16,74.508,18
2010-01-16,86.308,19
2010-01-16,153.194,20
2010-01-16,150.634,21
2010-01-16,75.462,22
2010-01-16,60.461999999999996,23
2010-01-17,54.478,0
2010-01-17,18.812,1
2010-01-17,17.444,2
2010-01-17,21.172,3
2010-01-17,18.154,4
2010-01-17,17.637999999999998,5
2010-01-17,19.642,6
2010-01-17,39.982,7
2010-01-17,72.39,8
2010-01-17,28.822,9
2010-01-17,52.583999999999996,10
2010-01-17,86.11,11
2010-01-17,91.66199999999999,12
2010-01-17,152.968,13
2010-01-17,107.166,14
2010-01-17,109.43,15
2010-01-17,99.154,16
2010-01-17,75.316,17
2010-01-17,96.388,18
2010-01-17,149.016,19
2010-01-17,179.218,20
2010-01-17,196.84,21
2010-01-17,117.038,22
2010-01-17,85.132,23
2010-01-18,86.058,0
2010-01-18,76.148,1
2010-01-18,17.426,2
2010-01-18,20.782,3
2010-01-18,17.684,4
2010-01-18,18.355999999999998,5
2010-01-18,58.032,6
2010-01-18,146.516,7
2010-01-18,124.064,8
2010-01-18,119.29599999999999,9
2010-01-18,103.598,10
2010-01-18,91.032,11
2010-01-18,97.79599999999999,12
2010-01-18,84.238,13
2010-01-18,25.426,14
2010-01-18,27.16,15
2010-01-18,28.740000000000002,16
2010-01-18,89.73,17
2010-01-18,130.228,18
2010-01-18,118.29,19
2010-01-18,109.348,20
2010-01-18,121.644,21
2010-01-18,125.04,22
2010-01-18,44.466,23
2010-01-19,30.1,0
2010-01-19,19.13,1
2010-01-19,17.766,2
2010-01-19,20.482,3
2010-01-19,18.006,4
2010-01-19,17.222,5
2010-01-19,89.672,6
2010-01-19,192.568,7
2010-01-19,106.834,8
2010-01-19,115.332,9
2010-01-19,100.82000000000001,10
2010-01-19,95.772,11
2010-01-19,104.454,12
2010-01-19,92.95400000000001,13
2010-01-19,102.312,14
2010-01-19,123.53399999999999,15
2010-01-19,131.05,16
2010-01-19,130.142,17
2010-01-19,166.87,18
2010-01-19,267.226,19
2010-01-19,180.918,20
2010-01-19,180.836,21
2010-01-19,96.304,22
2010-01-19,33.204,23
2010-01-20,23.054,0
2010-01-20,23.386,1
2010-01-20,19.918,2
2010-01-20,18.682,3
2010-01-20,20.364,4
2010-01-20,18.116,5
2010-01-20,95.97,6
2010-01-20,218.31,7
2010-01-20,112.452,8
2010-01-20,130.974,9
2010-01-20,97.554,10
2010-01-20,107.224,11
2010-01-20,119.22,12
2010-01-20,187.86599999999999,13
2010-01-20,42.882,14
2010-01-20,30.892,15
2010-01-20,100.33,16
2010-01-20,60.868,17
2010-01-20,107.254,18
2010-01-20,200.284,19
2010-01-20,157.246,20
2010-01-20,197.096,21
2010-01-20,150.23,22
2010-01-20,111.556,23
2010-01-21,22.426,0
2010-01-21,19.008,1
2010-01-21,17.668,2
2010-01-21,18.352,3
2010-01-21,18.126,4
2010-01-21,18.744,5
2010-01-21,78.98,6
2010-01-21,188.172,7
2010-01-21,141.374,8
2010-01-21,91.814,9
2010-01-21,85.13,10
2010-01-21,84.026,11
2010-01-21,90.666,12
2010-01-21,89.244,13
2010-01-21,92.638,14
2010-01-21,90.118,15
2010-01-21,36.53,16
2010-01-21,44.507999999999996,17
2010-01-21,118.05199999999999,18
2010-01-21,159.382,19
2010-01-21,175.262,20
2010-01-21,200.168,21
2010-01-21,145.214,22
2010-01-21,112.254,23
2010-01-22,99.654,0
2010-01-22,82.94,1
2010-01-22,37.002,2
2010-01-22,18.8,3
2010-01-22,19.312,4
2010-01-22,21.97,5
2010-01-22,88.322,6
2010-01-22,108.45400000000001,7
2010-01-22,112.82000000000001,8
2010-01-22,113.098,9
2010-01-22,82.512,10
2010-01-22,80.82600000000001,11
2010-01-22,87.298,12
2010-01-22,61.896,13
2010-01-22,17.562,14
2010-01-22,82.678,15
2010-01-22,57.004,16
2010-01-22,39.062,17
2010-01-22,109.816,18
2010-01-22,104.102,19
2010-01-22,67.906,20
2010-01-22,87.982,21
2010-01-22,168.276,22
2010-01-22,41.334,23
2010-01-23,42.263999999999996,0
2010-01-23,20.328,1
2010-01-23,21.562,2
2010-01-23,17.948,3
2010-01-23,18.366,4
2010-01-23,18.056,5
2010-01-23,72.272,6
2010-01-23,154.21,7
2010-01-23,145.614,8
2010-01-23,105.252,9
2010-01-23,122.24,10
2010-01-23,157.432,11
2010-01-23,122.238,12
2010-01-23,110.41799999999999,13
2010-01-23,47.706,14
2010-01-23,53.566,15
2010-01-23,79.19,16
2010-01-23,103.386,17
2010-01-23,315.932,18
2010-01-23,216.792,19
2010-01-23,165.5,20
2010-01-23,184.07,21
2010-01-23,225.862,22
2010-01-23,91.376,23
2010-01-24,76.122,0
2010-01-24,26.882,1
2010-01-24,21.198,2
2010-01-24,22.626,3
2010-01-24,19.796,4
2010-01-24,19.88,5
2010-01-24,19.702,6
2010-01-24,23.026,7
2010-01-24,54.910000000000004,8
2010-01-24,138.298,9
2010-01-24,177.95,10
2010-01-24,196.078,11
2010-01-24,265.636,12
2010-01-24,197.56799999999998,13
2010-01-24,157.172,14
2010-01-24,175.642,15
2010-01-24,87.68599999999999,16
2010-01-24,88.67999999999999,17
2010-01-24,73.224,18
2010-01-24,119.52799999999999,19
2010-01-24,143.582,20
2010-01-24,82.504,21
2010-01-24,60.33,22
2010-01-24,21.4,23
2010-01-25,22.442,0
2010-01-25,19.822,1
2010-01-25,19.84,2
2010-01-25,27.546,3
2010-01-25,56.312,4
2010-01-25,18.222,5
2010-01-25,76.09,6
2010-01-25,148.26,7
2010-01-25,93.65,8
2010-01-25,87.80199999999999,9
2010-01-25,87.184,10
2010-01-25,82.836,11
2010-01-25,85.242,12
2010-01-25,51.976,13
2010-01-25,18.692,14
2010-01-25,21.802,15
2010-01-25,24.75,16
2010-01-25,65.002,17
2010-01-25,108.622,18
2010-01-25,222.8,19
2010-01-25,167.758,20
2010-01-25,152.256,21
2010-01-25,151.028,22
2010-01-25,120.576,23
2010-01-26,124.498,0
2010-01-26,83.994,1
2010-01-26,68.896,2
2010-01-26,19.324,3
2010-01-26,23.93,4
2010-01-26,19.898,5
2010-01-26,45.982,6
2010-01-26,98.136,7
2010-01-26,145.96,8
2010-01-26,105.066,9
2010-01-26,112.112,10
2010-01-26,103.578,11
2010-01-26,119.712,12
2010-01-26,125.97999999999999,13
2010-01-26,58.824,14
2010-01-26,46.672,15
2010-01-26,39.078,16
2010-01-26,72.13,17
2010-01-26,102.054,18
2010-01-26,102.738,19
2010-01-26,138.986,20
2010-01-26,98.19200000000001,21
2010-01-26,89.786,22
2010-01-26,122.038,23
2010-01-27,89.44,0
2010-01-27,84.658,1
2010-01-27,83.79,2
2010-01-27,78.588,3
2010-01-27,19.51,4
2010-01-27,22.132,5
2010-01-27,59.134,6
2010-01-27,170.224,7
2010-01-27,97.5,8
2010-01-27,108.784,9
2010-01-27,85.752,10
2010-01-27,112.442,11
2010-01-27,103.296,12
2010-01-27,91.072,13
2010-01-27,128.024,14
2010-01-27,35.952,15
2010-01-27,64.626,16
2010-01-27,244.79,17
2010-01-27,173.736,18
2010-01-27,196.284,19
2010-01-27,195.708,20
2010-01-27,243.844,21
2010-01-27,171.038,22
2010-01-27,100.578,23
2010-01-28,91.656,0
2010-01-28,87.032,1
2010-01-28,87.556,2
2010-01-28,21.164,3
2010-01-28,20.174,4
2010-01-28,19.192,5
2010-01-28,53.988,6
2010-01-28,184.992,7
2010-01-28,118.902,8
2010-01-28,87.188,9
2010-01-28,86.356,10
2010-01-28,86.53,11
2010-01-28,59.034,12
2010-01-28,19.652,13
2010-01-28,21.176,14
2010-01-28,26.232,15
2010-01-28,42.13,16
2010-01-28,71.296,17
2010-01-28,124.35,18
2010-01-28,141.298,19
2010-01-28,183.488,20
2010-01-28,182.022,21
2010-01-28,152.094,22
2010-01-28,142.732,23
2010-01-29,88.22,0
2010-01-29,82.538,1
2010-01-29,85.774,2
2010-01-29,22.732,3
2010-01-29,22.706,4
2010-01-29,23.16,5
2010-01-29,76.23,6
2010-01-29,197.92600000000002,7
2010-01-29,226.74,8
2010-01-29,114.242,9
2010-01-29,125.62,10
2010-01-29,127.212,11
2010-01-29,106.476,12
2010-01-29,95.128,13
2010-01-29,93.232,14
2010-01-29,93.518,15
2010-01-29,97.706,16
2010-01-29,129.312,17
2010-01-29,108.96000000000001,18
2010-01-29,26.686,19
2010-01-29,25.67,20
2010-01-29,17.562,21
2010-01-29,24.334,22
2010-01-29,81.306,23
2010-01-30,37.914,0
2010-01-30,25.574,1
2010-01-30,21.568,2
2010-01-30,17.552,3
2010-01-30,18.47,4
2010-01-30,16.951999999999998,5
2010-01-30,33.634,6
2010-01-30,172.068,7
2010-01-30,198.23,8
2010-01-30,165.098,9
2010-01-30,88.126,10
2010-01-30,120.22800000000001,11
2010-01-30,27.182,12
2010-01-30,115.602,13
2010-01-30,144.832,14
2010-01-30,154.132,15
2010-01-30,169.592,16
2010-01-30,214.15,17
2010-01-30,308.53,18
2010-01-30,162.918,19
2010-01-30,234.816,20
2010-01-30,180.192,21
2010-01-30,155.652,22
2010-01-30,59.716,23
2010-01-31,20.97,0
2010-01-31,22.398,1
2010-01-31,29.15,2
2010-01-31,23.476,3
2010-01-31,19.792,4
2010-01-31,17.206,5
2010-01-31,60.424,6
2010-01-31,18.886,7
2010-01-31,22.904,8
2010-01-31,46.954,9
2010-01-31,33.224000000000004,10
2010-01-31,110.774,11
2010-01-31,65.812,12
2010-01-31,113.582,13
2010-01-31,104.44,14
2010-01-31,105.962,15
2010-01-31,87.34,16
2010-01-31,101.384,17
2010-01-31,148.06,18
2010-01-31,156.182,19
2010-01-31,177.78,20
2010-01-31,139.688,21
2010-01-31,119.63,22
2010-01-31,53.178,23
2010-02-01,70.98,0
2010-02-01,18.252,1
2010-02-01,19.102,2
2010-02-01,18.61,3
2010-02-01,19.976,4
2010-02-01,18.918,5
2010-02-01,17.892,6
2010-02-01,20.272000000000002,7
2010-02-01,27.774,8
2010-02-01,79.442,9
2010-02-01,77.738,10
2010-02-01,23.462,11
2010-02-01,20.22,12
2010-02-01,18.118,13
2010-02-01,21.84,14
2010-02-01,20.9,15
2010-02-01,26.078,16
2010-02-01,139.908,17
2010-02-01,210.972,18
2010-02-01,124.024,19
2010-02-01,132.84,20
2010-02-01,84.342,21
2010-02-01,63.83,22
2010-02-01,36.334,23
2010-02-02,89.242,0
2010-02-02,61.536,1
2010-02-02,22.334,2
2010-02-02,19.384,3
2010-02-02,17.924,4
2010-02-02,18.114,5
2010-02-02,117.472,6
2010-02-02,113.964,7
2010-02-02,152.002,8
2010-02-02,91.238,9
2010-02-02,85.776,10
2010-02-02,86.138,11
2010-02-02,82.718,12
2010-02-02,83.116,13
2010-02-02,89.188,14
2010-02-02,86.126,15
2010-02-02,83.57000000000001,16
2010-02-02,41.142,17
2010-02-02,109.818,18
2010-02-02,181.596,19
2010-02-02,164.692,20
2010-02-02,141.474,21
2010-02-02,120.878,22
2010-02-02,97.99,23
2010-02-03,28.802,0
2010-02-03,29.61,1
2010-02-03,33.22,2
2010-02-03,33.166000000000004,3
2010-02-03,29.356,4
2010-02-03,30.356,5
2010-02-03,31.684,6
2010-02-03,29.348,7
2010-02-03,94.494,8
2010-02-03,18.486,9
2010-02-03,20.106,10
2010-02-03,20.482,11
2010-02-03,34.672000000000004,12
2010-02-03,55.966,13
2010-02-03,21.584,14
2010-02-03,19.066,15
2010-02-03,18.306,16
2010-02-03,19.664,17
2010-02-03,21.372,18
2010-02-03,23.3,19
